"sighting_uuid","app_id","beacon_mac","beacon_mac_normalized","tracking_request_uuid","registered_device_uuid","owner_user_uuid","observer_user_uuid","scanner_kind","scanner_id","school_id","source","frame_type","rssi","latitude","longitude","location_accuracy_meters","location_captured_at","observed_at","raw_payload","created_at","client_event_id"
"na-est-1.bsg_0c901c7a-da02-4c90-9504-4a32ab36c9c4","juise-customer-app","E0:4F:B7:4A:27:AD","E04FB74A27AD",NULL,"na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-acc","-37","42.7438184","-83.4852752","3.79","1782820611","1782820608","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""E0:4F:B7:4A:27:AD"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": null, ""environment"": {""source"": ""advertisement"", ""battery"": ""2655 mV"", ""updated_at_ms"": 1782847672704, ""sampling_rate_hz"": 10, ""device_temperature_c"": null, ""sampling_humidity_pct"": null, ""sampling_temperature_c"": null}, ""frame_count"": 1, ""frame_types"": [""moko-acc""], ""motion_state"": {""source"": ""acc_vector_change"", ""is_moving"": true, ""rssi_delta_dbm"": null, ""motion_trigger_count"": null, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 3, ""matched_at_ms"": 1782820611822, ""accuracy_meters"": 3.79}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520:E04FB74A27AD"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520"", ""upload_interval_target_ms"": 3000}","1782847673","native_d667d3f1-3216-4cf1-8738-b9df910edab8"
"na-est-1.bsg_513af441-9fe5-4bdd-87c7-0db0583a47bc","juise-customer-app","D4:4A:85:BF:31:03","D44A85BF3103",NULL,"na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-sensor-info","-35","42.7438184","-83.4852752","3.79","1782820611","1782820610","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""D4:4A:85:BF:31:03"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": ""MK Sensor"", ""environment"": {""source"": ""advertisement"", ""battery"": ""3004 mV"", ""updated_at_ms"": 1782847672705, ""sampling_rate_hz"": null, ""device_temperature_c"": null, ""sampling_humidity_pct"": 52, ""sampling_temperature_c"": 25.4}, ""frame_count"": 1, ""frame_types"": [""moko-sensor-info""], ""motion_state"": {""source"": ""motion_hold"", ""is_moving"": true, ""rssi_delta_dbm"": null, ""motion_trigger_count"": 0, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 1, ""matched_at_ms"": 1782820611822, ""accuracy_meters"": 3.79}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a:D44A85BF3103"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a"", ""upload_interval_target_ms"": 3000}","1782847673","native_60ced6e3-072a-43e6-ba34-2b2601f3b87a"
"na-est-1.bsg_543c87c6-8c24-486e-a98b-b42f64a233c7","juise-customer-app","E0:4F:B7:4A:27:AD","E04FB74A27AD",NULL,"na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-acc","-46","42.7438184","-83.4852752","3.79","1782820611","1782820611","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""E0:4F:B7:4A:27:AD"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": null, ""environment"": {""source"": ""advertisement"", ""battery"": ""2655 mV"", ""updated_at_ms"": 1782847672705, ""sampling_rate_hz"": 10, ""device_temperature_c"": null, ""sampling_humidity_pct"": null, ""sampling_temperature_c"": null}, ""frame_count"": 1, ""frame_types"": [""moko-acc""], ""motion_state"": {""source"": ""acc_vector_change"", ""is_moving"": true, ""rssi_delta_dbm"": null, ""motion_trigger_count"": null, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 0, ""matched_at_ms"": 1782820611822, ""accuracy_meters"": 3.79}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520:E04FB74A27AD"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520"", ""upload_interval_target_ms"": 3000}","1782847673","native_7c9a7669-9959-466a-99ab-2f6bcd2cb0d1"
"na-est-1.bsg_7b599609-ae42-4404-81aa-2f33decc9bf1","juise-customer-app","E0:4F:B7:4A:27:AD","E04FB74A27AD",NULL,"na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-acc","-36","42.740388","-83.4743354","3.79","1782820643","1782820634","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""E0:4F:B7:4A:27:AD"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": null, ""environment"": {""source"": ""advertisement"", ""battery"": ""2655 mV"", ""updated_at_ms"": 1782847672705, ""sampling_rate_hz"": 10, ""device_temperature_c"": null, ""sampling_humidity_pct"": null, ""sampling_temperature_c"": null}, ""frame_count"": 1, ""frame_types"": [""moko-acc""], ""motion_state"": {""source"": ""acc_vector_change"", ""is_moving"": true, ""rssi_delta_dbm"": null, ""motion_trigger_count"": null, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 10, ""matched_at_ms"": 1782820643820, ""accuracy_meters"": 3.79}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520:E04FB74A27AD"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520"", ""upload_interval_target_ms"": 3000}","1782847673","native_203a2473-0861-49ce-92cc-74bfe14d94c6"
"na-est-1.bsg_1524780e-07ba-4755-9bb6-3e056ccc2b2a","juise-customer-app","D4:4A:85:BF:31:03","D44A85BF3103",NULL,"na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-sensor-info","-43","42.740388","-83.4743354","3.79","1782820643","1782820636","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""D4:4A:85:BF:31:03"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": ""MK Sensor"", ""environment"": {""source"": ""advertisement"", ""battery"": ""3004 mV"", ""updated_at_ms"": 1782847672705, ""sampling_rate_hz"": null, ""device_temperature_c"": null, ""sampling_humidity_pct"": 52, ""sampling_temperature_c"": 25.4}, ""frame_count"": 1, ""frame_types"": [""moko-sensor-info""], ""motion_state"": {""source"": ""motion_hold"", ""is_moving"": true, ""rssi_delta_dbm"": null, ""motion_trigger_count"": 0, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 7, ""matched_at_ms"": 1782820643820, ""accuracy_meters"": 3.79}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a:D44A85BF3103"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a"", ""upload_interval_target_ms"": 3000}","1782847673","native_0083388e-ba27-43e1-811b-008ae48b1856"
"na-est-1.bsg_88e32de1-50a4-4505-b950-81b76eb7cd39","juise-customer-app","E0:4F:B7:4A:27:AD","E04FB74A27AD",NULL,"na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-acc","-37","42.740388","-83.4743354","3.79","1782820643","1782820637","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""E0:4F:B7:4A:27:AD"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": null, ""environment"": {""source"": ""advertisement"", ""battery"": ""2655 mV"", ""updated_at_ms"": 1782847672705, ""sampling_rate_hz"": 10, ""device_temperature_c"": null, ""sampling_humidity_pct"": null, ""sampling_temperature_c"": null}, ""frame_count"": 1, ""frame_types"": [""moko-acc""], ""motion_state"": {""source"": ""acc_vector_change"", ""is_moving"": true, ""rssi_delta_dbm"": null, ""motion_trigger_count"": null, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 6, ""matched_at_ms"": 1782820643820, ""accuracy_meters"": 3.79}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520:E04FB74A27AD"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520"", ""upload_interval_target_ms"": 3000}","1782847673","native_a0bc8823-f225-4ccc-a25b-8c5221a88fd7"
"na-est-1.bsg_48bdc230-3fd2-4d7e-b3c1-f97b16bb331f","juise-customer-app","D4:4A:85:BF:31:03","D44A85BF3103",NULL,"na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-sensor-info","-48","42.740388","-83.4743354","3.79","1782820643","1782820640","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""D4:4A:85:BF:31:03"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": ""MK Sensor"", ""environment"": {""source"": ""advertisement"", ""battery"": ""3004 mV"", ""updated_at_ms"": 1782847672705, ""sampling_rate_hz"": null, ""device_temperature_c"": null, ""sampling_humidity_pct"": 52, ""sampling_temperature_c"": 25.4}, ""frame_count"": 1, ""frame_types"": [""moko-sensor-info""], ""motion_state"": {""source"": ""motion_hold"", ""is_moving"": true, ""rssi_delta_dbm"": null, ""motion_trigger_count"": 0, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 3, ""matched_at_ms"": 1782820643820, ""accuracy_meters"": 3.79}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a:D44A85BF3103"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a"", ""upload_interval_target_ms"": 3000}","1782847673","native_972e3adb-4d8a-47de-b753-7f3c77a7187f"
"na-est-1.bsg_2b12cc0a-b1e4-449d-89bc-b29fefb618a6","juise-customer-app","E0:4F:B7:4A:27:AD","E04FB74A27AD",NULL,"na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-acc","-46","42.740388","-83.4743354","3.79","1782820643","1782820640","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""E0:4F:B7:4A:27:AD"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": null, ""environment"": {""source"": ""advertisement"", ""battery"": ""2655 mV"", ""updated_at_ms"": 1782847672705, ""sampling_rate_hz"": 10, ""device_temperature_c"": null, ""sampling_humidity_pct"": null, ""sampling_temperature_c"": null}, ""frame_count"": 1, ""frame_types"": [""moko-acc""], ""motion_state"": {""source"": ""acc_vector_change"", ""is_moving"": true, ""rssi_delta_dbm"": null, ""motion_trigger_count"": null, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 3, ""matched_at_ms"": 1782820643820, ""accuracy_meters"": 3.79}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520:E04FB74A27AD"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520"", ""upload_interval_target_ms"": 3000}","1782847673","native_1499195b-a91f-4d5d-9ae3-19182eb068e6"
"na-est-1.bsg_2116ab95-1ed5-4c81-b78a-b2a0d4fd86e5","juise-customer-app","D4:4A:85:BF:31:03","D44A85BF3103",NULL,"na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-sensor-info","-43","42.740388","-83.4743354","3.79","1782820643","1782820643","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""D4:4A:85:BF:31:03"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": ""MK Sensor"", ""environment"": {""source"": ""advertisement"", ""battery"": ""3004 mV"", ""updated_at_ms"": 1782847672705, ""sampling_rate_hz"": null, ""device_temperature_c"": null, ""sampling_humidity_pct"": 52, ""sampling_temperature_c"": 25.4}, ""frame_count"": 1, ""frame_types"": [""moko-sensor-info""], ""motion_state"": {""source"": ""motion_hold"", ""is_moving"": true, ""rssi_delta_dbm"": null, ""motion_trigger_count"": 0, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 0, ""matched_at_ms"": 1782820643820, ""accuracy_meters"": 3.79}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a:D44A85BF3103"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a"", ""upload_interval_target_ms"": 3000}","1782847673","native_483bd570-e7e3-42d2-8385-2f208e3dd0c2"
"na-est-1.bsg_93217d36-09de-4ed2-8dd6-a3f2d675f5fe","juise-customer-app","E0:4F:B7:4A:27:AD","E04FB74A27AD",NULL,"na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-acc","-48","42.740388","-83.4743354","3.79","1782820643","1782820643","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""E0:4F:B7:4A:27:AD"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": null, ""environment"": {""source"": ""advertisement"", ""battery"": ""2655 mV"", ""updated_at_ms"": 1782847672706, ""sampling_rate_hz"": 10, ""device_temperature_c"": null, ""sampling_humidity_pct"": null, ""sampling_temperature_c"": null}, ""frame_count"": 1, ""frame_types"": [""moko-acc""], ""motion_state"": {""source"": ""motion_hold"", ""is_moving"": true, ""rssi_delta_dbm"": null, ""motion_trigger_count"": null, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 0, ""matched_at_ms"": 1782820643820, ""accuracy_meters"": 3.79}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520:E04FB74A27AD"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520"", ""upload_interval_target_ms"": 3000}","1782847673","native_02cc6b08-e036-4f8e-9f47-3a75a3253a60"
"na-est-1.bsg_b3922b99-1400-4f4d-b05c-d40444b43116","juise-customer-app","D4:4A:85:BF:31:03","D44A85BF3103",NULL,"na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-sensor-info","-37","42.74524","-83.4386432","3.79","1782820752","1782820752","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""D4:4A:85:BF:31:03"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": ""MK Sensor"", ""environment"": {""source"": ""advertisement"", ""battery"": ""3004 mV"", ""updated_at_ms"": 1782847672706, ""sampling_rate_hz"": null, ""device_temperature_c"": null, ""sampling_humidity_pct"": 51.7, ""sampling_temperature_c"": 25.1}, ""frame_count"": 1, ""frame_types"": [""moko-sensor-info""], ""motion_state"": {""source"": ""motion_hold"", ""is_moving"": true, ""rssi_delta_dbm"": null, ""motion_trigger_count"": 0, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 0, ""matched_at_ms"": 1782820752821, ""accuracy_meters"": 3.79}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a:D44A85BF3103"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a"", ""upload_interval_target_ms"": 3000}","1782847673","native_4559fd11-bff2-4caf-913c-e92107c064ef"
"na-est-1.bsg_e34a6a08-049e-4011-b532-817e3ee29aa7","juise-customer-app","E0:4F:B7:4A:27:AD","E04FB74A27AD",NULL,"na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-acc","-41","42.74524","-83.4386432","3.79","1782820752","1782820752","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""E0:4F:B7:4A:27:AD"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": null, ""environment"": {""source"": ""advertisement"", ""battery"": ""2655 mV"", ""updated_at_ms"": 1782847672706, ""sampling_rate_hz"": 10, ""device_temperature_c"": null, ""sampling_humidity_pct"": null, ""sampling_temperature_c"": null}, ""frame_count"": 1, ""frame_types"": [""moko-acc""], ""motion_state"": {""source"": ""motion_hold"", ""is_moving"": true, ""rssi_delta_dbm"": null, ""motion_trigger_count"": null, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 0, ""matched_at_ms"": 1782820752821, ""accuracy_meters"": 3.79}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520:E04FB74A27AD"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520"", ""upload_interval_target_ms"": 3000}","1782847673","native_94120cd7-be23-4f52-9d9e-975aa69e8b0b"
"na-est-1.bsg_cf10baec-99a4-42f0-b2cb-171827da830b","juise-customer-app","E0:4F:B7:4A:27:AD","E04FB74A27AD",NULL,"na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-acc","-57","42.7468316","-83.4278586","3.79","1782820783","1782820774","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""E0:4F:B7:4A:27:AD"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": null, ""environment"": {""source"": ""advertisement"", ""battery"": ""2655 mV"", ""updated_at_ms"": 1782847672706, ""sampling_rate_hz"": 10, ""device_temperature_c"": null, ""sampling_humidity_pct"": null, ""sampling_temperature_c"": null}, ""frame_count"": 1, ""frame_types"": [""moko-acc""], ""motion_state"": {""source"": ""acc_vector_change"", ""is_moving"": true, ""rssi_delta_dbm"": null, ""motion_trigger_count"": null, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 9, ""matched_at_ms"": 1782820783820, ""accuracy_meters"": 3.79}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520:E04FB74A27AD"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520"", ""upload_interval_target_ms"": 3000}","1782847673","native_53852fa5-2c0d-4fac-a7d1-d88dbbf271f6"
"na-est-1.bsg_84418faa-8cfe-4b76-8fdb-e3b27c856340","juise-customer-app","D4:4A:85:BF:31:03","D44A85BF3103",NULL,"na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-sensor-info","-46","42.7468316","-83.4278586","3.79","1782820783","1782820776","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""D4:4A:85:BF:31:03"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": ""MK Sensor"", ""environment"": {""source"": ""advertisement"", ""battery"": ""3004 mV"", ""updated_at_ms"": 1782847672706, ""sampling_rate_hz"": null, ""device_temperature_c"": null, ""sampling_humidity_pct"": 51.7, ""sampling_temperature_c"": 25.1}, ""frame_count"": 1, ""frame_types"": [""moko-sensor-info""], ""motion_state"": {""source"": ""motion_hold"", ""is_moving"": true, ""rssi_delta_dbm"": null, ""motion_trigger_count"": 0, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 7, ""matched_at_ms"": 1782820783820, ""accuracy_meters"": 3.79}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a:D44A85BF3103"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a"", ""upload_interval_target_ms"": 3000}","1782847673","native_46a23c61-e976-4a36-bb89-2e49ce6f8d79"
"na-est-1.bsg_dde92782-b0b1-4598-969b-e74ec593c6c3","juise-customer-app","E0:4F:B7:4A:27:AD","E04FB74A27AD",NULL,"na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-acc","-44","42.7468316","-83.4278586","3.79","1782820783","1782820777","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""E0:4F:B7:4A:27:AD"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": null, ""environment"": {""source"": ""advertisement"", ""battery"": ""2655 mV"", ""updated_at_ms"": 1782847672706, ""sampling_rate_hz"": 10, ""device_temperature_c"": null, ""sampling_humidity_pct"": null, ""sampling_temperature_c"": null}, ""frame_count"": 1, ""frame_types"": [""moko-acc""], ""motion_state"": {""source"": ""acc_vector_change"", ""is_moving"": true, ""rssi_delta_dbm"": null, ""motion_trigger_count"": null, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 6, ""matched_at_ms"": 1782820783820, ""accuracy_meters"": 3.79}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520:E04FB74A27AD"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520"", ""upload_interval_target_ms"": 3000}","1782847673","native_602b9e45-5ddc-4d23-8306-2241801f5676"
